8_4'26''31_CALASTRENC Ludovic_Nma - S/l Athletic Club Herbli_44_P-L_M35M/79_R3_601_2018_1500
9_4'28''00_BERTRAND Sebastien_Dsa - S/l Fechain Athletique C_59_H-F_M35M/82_R3_584_2018_1500
10_4'31''33_PICARD Fabien_Rcn - S/l Rcn Vertou_44_P-L_M35M/80_R4_552_2018_1500
11_4'37''23_GUIRADO Christophe_Eac - S/l Ac Cesson_35_BRE_M35M/78_R5_496_2018_1500
1_4'20''31_WAROQUIER Paul_Eaa - S/l La Foulee D'annemass_74_ARA_M40M/76_R2_663_2018_1500
2_4'21''80_ABDELKADER Yann_Ac Paris-joinville_94_I-F_M40M/77_R2_647_2018_1500
3_4'22''29_SALVATI-THOUVENIN David_Ga Haut-saonois_70_BFC_M40M/75_R2_642_2018_1500
4_4'22''66_MARC Sebastien_Eag 38 - S/l Grenoble Uc_38_ARA_M40M/75_R2_638_2018_1500
5_4'25''91_ABDELLAOUI Morad_Nma - S/l Stade Nantais Ac_44_P-L_M40M/75_R3_605_2018_1500
6_4'28''29_HAYS Pascal_Ea Issoudun_36_CEN_M40M/74_R3_581_2018_1500
7_4'42''77_GOURHAND Hugo_Carquefou Ac_44_P-L_M40M/74_R6_447_2018_1500
1_4'23''94_DREWITZ Pascal_Nice Cote D'azur Athletisme _6_PCA_M45M/70_R2_625_2018_1500
2_4'24''24_BUISSON Antoine_Asm St-etienne_42_ARA_M45M/71_R3_622_2018_1500
3_4'24''89_BOULMIER Dominique_Sra - S/l Club Sportif De Bett_35_BRE_M45M/68_R3_616_2018_1500
4_4'27''74_BOUDJEMAI Karim_Ales Cevennes Athletisme_30_OCC_M45M/71_R3_587_2018_1500
5_4'28''14_MAHIEUX Loic_Carquefou Ac_44_P-L_M45M/72_R3_583_2018_1500
6_4'32''86_FERREIRA Manuel_Entente Sevre_85_P-L_M45M/72_R4_537_2018_1500
7_4'37''80_RINCE Mickael_Nma - S/l Ac La Chapelle/erdre_44_P-L_M45M/72_R5_491_2018_1500
8_4'41''81_PERRIN Herve_Grand Angouleme Athletisme_16_N-A_M45M/71_R6_455_2018_1500
9_4'45''82_SOCHARD Ludovic_Rcn - S/l Rcn Vertou_44_P-L_M45M/68_D1_421_2018_1500
10_4'47''34_SAUDRAIS Noel_Nma - S/l Stade Nantais Ac_44_P-L_M45M/70_D1_408_2018_1500
11_4'48''28_CAFFIER Luc_Rcn - S/l Rcn Thouare-mauves_44_P-L_M45M/69_D1_401_2018_1500
1_4'26''79_CHAUNIER Patrick_Acvs - S/l Ea Villefranche_69_ARA_M50M/67_R3_596_2018_1500
2_4'28''71_CHAFIK Abdennebi_C.c. Taverny Athletisme_95_I-F_M50M/67_R3_577_2018_1500
3_4'30''44_DUPONT Eric_Ea Moulins-yzeure-avermes_3_ARA_M50M/67_R4_560_2018_1500
4_4'33''62_DARCEL Didier_A3 Alencon_61_NOR_M50M/63_R4_530_2018_1500
5_4'40''04_TARIKET Mustapha_Ac Miramas_13_PCA_M50M/65_R6_471_2018_1500
6_4'45''55_ABGRALL Gilbert_Lta - S/l Ca Morlaix_29_BRE_M50M/66_D1_423_2018_1500
7_4'48''77_TOURDES Patrice_Senartcomb - S/l Ca Combs-la-v_77_I-F_M50M/66_D1_397_2018_1500
8_4'52''05_ELBADAOUI Abder_Asptt Auxerre_89_BFC_M50M/67_D2_370_2018_1500
9_4'52''40_RENOUARD Eric_Stade Rennais Athletisme_35_BRE_M50M/63_D2_367_2018_1500
