1_1'58''35_FLANDRIN-THONIEL Igor_Aunis A. La Rochelle Aytre_17_POI_M35M/79_IR2_857_2016_800
1_1'58''35_FLANDRIN-THONIEL Igor_Aunis A. La Rochelle Aytre_17_POI_M35M/79_IR2_857_2016_800
2_2'00''58_URRUTIA Laurent_Ua Versailles_78_I-F_M35M/76_IR3_800_2016_800
3_2'00''90_FARID Rachid_Ac Velizy-villacoublay_78_I-F_M35M/76_IR3_792_2016_800
4_2'02''14_CADOT Alexandre_Rethel Courir_8_CHA_M35M/80_IR4_761_2016_800
5_2'05''31_JEBARI Khelifa_Amsl Frejus/saint Raphael Athl_83_C-A_M35M/80_R2_685_2016_800
6_2'05''97_GILLIOCQ Stephane_Amiens Uc_80_PIC_M35M/76_R2_670_2016_800
7_2'08''50_VANLERBERGHE Julien_Levallois Sc_92_I-F_M35M/80_R3_612_2016_800
8_2'12''11_AUSSANT Yannick_Cs Ternes Paris Ouest_75_I-F_M35M/77_R5_535_2016_800
9_2'14''18_PIERRE Johan_Mouy Atac_60_PIC_M35M/79_R6_493_2016_800
10_2'45''85_AZDAD Ali_Athletic Club De Margny Les Co_60_PIC_M35M/80_D8_65_2016_800
1_2'02''07_CHEVAUX Christophe_Sa Autun_71_BOU_M40M/75_IR4_763_2016_800
2_2'02''48_GOMEZ Joel_Plm Conflans_78_I-F_M40M/72_IR4_753_2016_800
3_2'04''40_RINCE Mickael_Nma - S/l Ac La Chapelle/erdre_44_P-L_M40M/72_R1_706_2016_800
4_2'07''93_DARDAILLON David_Assp Vergeze_30_LAN_M40M/76_R3_625_2016_800
5_2'10''68_PASQUIER Patrick_Entente Poitiers Athle 86_86_POI_M40M/71_R4_565_2016_800
6_2'11''84_GUILLON Regis_Nma - S/l Ac La Chapelle/erdre_44_P-L_M40M/72_R5_541_2016_800
7_2'16''33_DAROURI Rachid_Sc Chateaurenard_13_PRO_M40M/75_R6_452_2016_800
8_2'22''58_HAEMMERER Sebastien_Esl - S/l Francheville Ac_69_R-A_M40M/73_D3_341_2016_800
1_2'05''29_HAEMMERER Bruno_Efs Reims A. _51_CHA_M45M/68_R2_685_2016_800
2_2'07''38_CELESTE Max_Livry Gargan Athletisme_93_I-F_M45M/70_R3_637_2016_800
3_2'08''62_MERCOU Olivier_Athletic Club Tassin_69_R-A_M45M/70_R3_610_2016_800
4_2'09''48_DUPONT Eric_Ea Moulins-yzeure-avermes_3_AUV_M45M/67_R4_591_2016_800
5_2'12''40_CHEREAU Emmanuel_Vineuil Sports_41_CEN_M45M/68_R5_529_2016_800
6_2'13''92_LUX Patrice_C.o.s. Villers Athletisme_54_LOR_M45M/69_R5_499_2016_800
1_2'12''70_BELMIR Belkacem_Afa Feyzin-venissieux_69_R-A_M50M/64_R5_523_2016_800
2_2'12''72_ABDELLAOUI Habib_Douai-sin A _59_NPC_M50M/62_R5_523_2016_800
3_2'13''83_TARIKET Mustapha_Ac Miramas_13_PRO_M50M/65_R5_500_2016_800
4_2'14''04_DARCEL Didier_A3 Alencon_61_B-N_M50M/63_R6_496_2016_800
5_2'15''26_PILOT Philippe_Grand Angouleme Athletisme_16_POI_M50M/62_R6_472_2016_800
6_2'15''47_FOURMENTIN Philippe_Havre Ac_76_H-N_M50M/62_R6_468_2016_800
7_2'16''06_DURAND Alain_Montpellier Athletic Mediterra_34_LAN_M50M/63_R6_457_2016_800
8_2'18''52_FORTIN Michel_Nma - S/l Ac La Chapelle/erdre_44_P-L_M50M/64_D1_411_2016_800
1_4'06''82_FLANDRIN-THONIEL Igor_Aunis A. La Rochelle Aytre_17_POI_M35M/79_IR3_815_2016_1500
2_4'08''43_COUTANT Nicolas_Abvendee - S/l Abv Les Herbie_85_P-L_M35M/76_IR3_796_2016_1500
3_4'08''71_LEVEQUE Sebastien_Eac - S/l Ac Cesson_35_BRE_M35M/77_IR3_793_2016_1500
4_4'09''22_FARID Rachid_Ac Velizy-villacoublay_78_I-F_M35M/76_IR4_787_2016_1500
5_4'15''42_ABDELKADER Yann_Ac Paris-joinville_94_I-F_M35M/77_R1_717_2016_1500
6_4'15''47_DIGNEFFE Frederic_Athletic Trois Tours_37_CEN_M35M/78_R1_716_2016_1500
7_4'17''74_JEHANNO David_Eajsp - S/l Us St-pierre-des-c_37_CEN_M35M/78_R1_691_2016_1500
8_4'20''90_CARRE Anthony_Reveil Sportif De St Cyr/loire_37_CEN_M35M/78_R2_657_2016_1500
9_4'22''58_JOLLY Malek_Eoa - S/l Vga Attichy_60_PIC_M35M/78_R2_640_2016_1500
10_4'50''18_MEYER Marc_Saint-louis Rc (als)_68_ALS_M35M/77_D2_384_2016_1500
1_4'22''74_ADLI Kais_As Monaco_6_C-A_M40M/75_R2_638_2016_1500
2_4'23''81_CHEVAUX Christophe_Sa Autun_71_BOU_M40M/75_R2_627_2016_1500
3_4'25''11_JAOUANE Hamid_Eoa - S/l Vga Compiegne_60_PIC_M40M/72_R3_614_2016_1500
4_4'25''60_PAILLOT Emmanuel_Dole Ac_39_F-C_M40M/72_R3_609_2016_1500
5_4'29''84_ABDELLAOUI Morad_Nma - S/l Stade Nantais Ac_44_P-L_M40M/75_R4_566_2016_1500
6_4'31''57_ENJOLRAS Franck_Ea St Quentin En Yvelines_78_I-F_M40M/75_R4_549_2016_1500
1_4'22''34_HAEMMERER Bruno_Efs Reims A. _51_CHA_M45M/68_R2_642_2016_1500
2_4'25''17_DUPONT Eric_Ea Moulins-yzeure-avermes_3_AUV_M45M/67_R3_613_2016_1500
3_4'26''67_CHAFIK Abdennebi_C.c. Taverny Athletisme_95_I-F_M45M/67_R3_598_2016_1500
4_4'28''08_LE LURON Stephane_Livry Gargan Athletisme_93_I-F_M45M/68_R3_583_2016_1500
5_4'30''57_BERUJON Didier_Sa Thiers_63_AUV_M45M/69_R4_559_2016_1500
6_4'30''86_MERCOU Olivier_Athletic Club Tassin_69_R-A_M45M/70_R4_556_2016_1500
7_4'38''58_LEMOINE Jimmy_Esa 59 - S/l As Ferrierroise_59_NPC_M45M/70_R5_483_2016_1500
8_4'40''19_EL KHADRAOUI El Mostafa_Club Athletique Cauchois_76_H-N_M45M/69_R6_469_2016_1500
1_4'27''73_ABDELLAOUI Habib_Douai-sin A _59_NPC_M50M/62_R3_587_2016_1500
2_4'27''83_DARCEL Didier_A3 Alencon_61_B-N_M50M/63_R3_586_2016_1500
3_4'28''10_BOURDET Patrick_As Tourlaville_50_B-N_M50M/62_R3_583_2016_1500
4_4'32''83_DURAND Alain_Montpellier Athletic Mediterra_34_LAN_M50M/63_R4_537_2016_1500
5_4'35''51_TARIKET Mustapha_Ac Miramas_13_PRO_M50M/65_R5_512_2016_1500
6_4'38''31_DOURDIN Marc_Rc Arras_62_NPC_M50M/64_R5_486_2016_1500
7_4'39''45_CHESNAY Franck_Efcvo - S/l Csme_95_I-F_M50M/65_R6_475_2016_1500
8_4'40''35_CAPITAINE James_Athletic Club De Margny Les Co_60_PIC_M50M/65_R6_467_2016_1500
9_4'43''75_BURNEL Thierry_Dole Ac_39_F-C_M50M/64_R6_437_2016_1500
10_4'45''87_GUERIN Philippe_Sc Chateaurenard_13_PRO_M50M/65_D1_419_2016_1500
11_4'46''34_SERISIER Jean-Michel_Es Segre Haut Anjou _49_P-L_M50M/61_D1_415_2016_1500

1_1'57''62_FLANDRIN-THONIEL Igor_Aunis A. La Rochelle Aytre_17_N-A_M35M/79_IR2_876_2017_800
2_1'57''77_BESSEGHIER Mohammed_Martigues Sports Athle_13_PCA_M35M/82_IR2_872_2017_800
3_1'57''86_RICHETTE Alexandre_Aigle M61 - S/l Entente Aube L_61_NOR_M35M/81_IR2_870_2017_800
4_2'03''14_DIGNEFFE Frederic_Athletic Trois Tours_37_CEN_M35M/78_R1_737_2017_800
5_2'06''78_ABDELKADER Yann_Ac Paris-joinville_94_I-F_M35M/77_R2_651_2017_800
6_2'08''52_JOLLY Malek_Eoa - S/l Vga Attichy_60_H-F_M35M/78_R3_612_2017_800
7_2'09''44_BEECKMANS Jean-Christophe_Ma - S/l Olympique De Marseill_13_PCA_M35M/78_R4_592_2017_800
8_2'10''45_GFELLER Samuel_Troyes Omnisports_10_G-E_M35M/77_R4_570_2017_800
9_2'11''82_GUIRADO Christophe_Asptt Rennes_35_BRE_M35M/78_R5_541_2017_800
1_1'59''60_GOMEZ Joel_Plm Conflans_78_I-F_M40M/72_IR3_825_2017_800
2_1'59''97_FARID Rachid_Ea St Quentin En Yvelines_78_I-F_M40M/76_IR3_815_2017_800
3_2'02''33_COUTANT Nicolas_Abvendee - S/l Abv Les Herbie_85_P-L_M40M/76_IR4_756_2017_800
4_2'04''98_TAVERNE David_Entente Vendome Marolles Athle_41_CEN_M40M/74_R1_693_2017_800
5_2'05''88_LECIGNE Sylvain_Ea Dechy Guesnain_59_H-F_M40M/72_R2_672_2017_800
6_2'07''67_FORTINEAU Nicolas_O Vendee A - S/l Sables Etudia_85_P-L_M40M/75_R3_631_2017_800
1_2'09''58_HAULET Stephane_Dole Ac_39_BFC_M45M/71_R4_589_2017_800
2_2'10''00_LE LURON Stephane_Livry Gargan Athletisme_93_I-F_M45M/68_R4_580_2017_800
3_2'10''57_EL FAKHAR Mohamed (MAR)_Club Athletique Caussadais_82_OCC_M45M/67_R4_568_2017_800
4_2'11''12_LEGRAND Jean-Michel_Lyon Athletisme_69_ARA_M45M/69_R5_556_2017_800
5_2'11''62_DUPONT Eric_Ea Moulins-yzeure-avermes_3_ARA_M45M/67_R5_545_2017_800
6_2'17''01_PERRIN Herve_Grand Angouleme Athletisme_16_N-A_M45M/71_D1_439_2017_800
7_2'17''74_MAITREHENRY Alain_Fpca92 - S/l As Fontenay_92_I-F_M45M/68_D1_425_2017_800
1_2'09''67_BELMIR Belkacem_Afa Feyzin-venissieux_69_ARA_M50M/64_R4_587_2017_800
2_2'12''54_TARIKET Mustapha_Ac Miramas_13_PCA_M50M/65_R5_526_2017_800
3_2'13''38_DARCEL Didier_A3 Alencon_61_NOR_M50M/63_R5_509_2017_800
4_2'14''99_TOURDES Patrice_Senartcomb - S/l Ca Combs-la-v_77_I-F_M50M/66_R6_477_2017_800
5_2'15''38_FOURMENTIN Philippe_Havre Ac_76_NOR_M50M/62_R6_470_2017_800
6_2'15''55_MONTOUT Fred_Livry Gargan Athletisme_93_I-F_M50M/66_R6_467_2017_800
7_2'25''87_GHIANI Marc_Efcvo - S/l Ac St Gratien-sann_95_I-F_M50M/65_D4_289_2017_800


1_4'11''66_FLANDRIN-THONIEL Igor_Aunis A. La Rochelle Aytre_17_N-A_M35M/79_IR4_759_2017_1500
